variable,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change
stock_return,1.0,0.581139255052272,0.5893020138921737,0.5464214555564523,0.5711104600217024,0.7644068775165396,0.3213212312301964,0.3884680489944163,0.3860914532492497
sh_return,0.581139255052272,1.0,0.8971411953067413,0.7745964962532347,0.9452291404723269,0.7804583595996073,0.24003728332332214,0.18720291882975063,0.18579458385212533
sz_return,0.5893020138921737,0.8971411953067413,1.0,0.9452633687609888,0.9323208891321039,0.7096600592848309,0.23891336208007707,0.1770857146574884,0.17606649431843624
cyb_return,0.5464214555564523,0.7745964962532347,0.9452633687609888,1.0,0.8490618124042865,0.6265978619444945,0.21925370956482115,0.16954422824604107,0.1689020665376588
hs300_return,0.5711104600217024,0.9452291404723269,0.9323208891321039,0.8490618124042865,1.0,0.7695498063929952,0.277665415712736,0.21694751456315467,0.2156904528154623
broker_return,0.7644068775165396,0.7804583595996073,0.7096600592848309,0.6265978619444945,0.7695498063929952,1.0,0.31358945098560403,0.36143213258907075,0.3603022875509533
market_amount_change,0.3213212312301964,0.24003728332332214,0.23891336208007707,0.21925370956482115,0.277665415712736,0.31358945098560403,1.0,0.47407709127403397,0.4738356969338967
stock_volume_change,0.3884680489944163,0.18720291882975063,0.1770857146574884,0.16954422824604107,0.21694751456315467,0.36143213258907075,0.47407709127403397,1.0,0.9986784325552771
stock_turnover_change,0.3860914532492497,0.18579458385212533,0.17606649431843624,0.1689020665376588,0.2156904528154623,0.3603022875509533,0.4738356969338967,0.9986784325552771,1.0
